0x82002FF0	Enable Season Ticket
0x823528A0	This attribute sets the ratio by which the signal is stretched. A value of less than 1 results in contraction of the signal, while a value of greater than 1 results in elongation. Ratios in the range of 0.5 to 2.0 may be specified. The minimum guaranteed range of stretch ratios is 0.75 to 1.5. In the case of MULTICHANNELMODE_INDEPENDENT_CHANNELS mode, requested ratios outside of this 0.75 to 1.5 range will be internally clamped. In MULTICHANNELMODE_COMBINED_CHANNELS mode, the algorithm will attempt to achieve the requested ratio (between 0.5 and 2.0), but will on average over time not be able to achieve anything beyond the range of 0.625 to 1.75.
0x82352BF8	Defines whether or not channels are grouped together for the purpose of finding correlation peak locations within the signal. Grouping results in an overall cycle usage comparable to that used in processing a single channel signal, but might result in some audio degradation when applied to signals with uncorrelated channel content.
0x82352D80	Defines the size in milliseconds of the time stretch algorithm window. The window is the fundamental grouping of samples used by the time stretch algorithm to determine correlation peak locations for the purposes of looping and cutting signal segments. The window must be at least large enough to contain one cycle of the lowest expected frequency component in the signal so that a legitimate peak correlation point can be found. The default window size of 9 milliseconds, for example, corresponds to a period of 111 Hz, so that any signals with a fundamental frequency greater or equal to this can be successfully stretched or contracted by the algorithm.
0x82355117	Note that any sample requests with loop points in them will prevent subsequent requests from playing properly since a looping sample will never end (unless stopped with EA::Audio::Core::SndPlayer1::EVENT_STOP). Due to other internal implementation details queuing further requests while a looping sample is in the queue is forbidden. An assert will be generated if such an attempt is made. Seeking into giga or looped samples is not supported.
0x82355EC0	The SinePlayer PlugIn allows a sine wave to be generated.
0x82355EFB	The sine wave will be generated with 0 dB (+/- 1.0f sample data output) as the peak value.
0x82355F64	The Stop event will cease generation of the sine wave.
0x82355FA0	The Play event will begin generation of the sine wave at the specified start time with the currently set playback frequency.
0x82356020	The start time can be used to determine when the sine wave will begin generating output. The resolution of the start time is sample accurate.
0x823560AF	To trigger starting of a sample in the future, first obtain the current system time from EA::Audio::Core::System::GetTime(), and then add how many seconds in the future you want the sine wave to begin generation at to the system time.
0x8235619B	If startTime values less than the current system time are encountered, the sine wave will begin generating without any delay. A value of 0.0 will always play the sample as soon as possible.
0x82356260	The frequency determines at what pitch the sine wave is generated at.
0x823562E2	If the pitch will be modulated, it may be preferable to modulate this frequency attribute instead of the Resampler PlugIn pitch as the sine wave generation will be pure. The resampler will introduce resampling noise.
0x823589DE	In addition to providing all of the features of the previous generation of players in one place, the SamplePlayer has new features such as being able to display asset detail information (name, sample rate, codec, channels). The SamplePlayer is also capable of playing assets out of movable buffers (i.e. support for asynchronous defragmentation of loaded assets during playback).
0x8235B76B	While the PlugIn has been designed for efficient operation, it does still require considerable resources, especially memory. To help mitigate this, memory usage can be traded off against the high frequency content of the reverberated signal retained. This is specified when creating the impulse response file (irf) via the SIMEX/SX parameter percentHighFrequencyCut. Reductions in memory usage will be nearly proportional to the number specified (i.e., if 50.0 is specified, memory usage will go down by close to half). This also results in considerable cycle savings. Additionally, cycle usage can be traded off against delay with the SIMEX/SX parameter samplesPerFFTBlock, which allows for specification of the FFT block (segment) size. Larger sizes result in more efficient processing at the expense of added delay. Sizes used by the FFT must be a power of 2, so any sizes specified that aren't will be forced to a power of 2. On the PS3 platform the block size is limited to a maximum of 1024 samples, which is large enough to achieve very good efficiency while not adding too much delay. 
0x8235BF7B	The ReverbIR1 PlugIn also supports the enveloping of either or both of the impulse responses. This allows for the possibility of shortening a given impulse response by fading it out to zero over a specified amount of time (i.e., ATTRIBUTE_REVERB0ENVELOPELENGTH for reverb 0).A start gain and envelope shape also must be specified via attributes (i.e., ATTRIBUTE_REVERB0ENVELOPESTARTLEVEL and ATTRIBUTE_REVERB0ENVELOPETYPE for reverb 0 respectively). This enveloping feature should be used with care, as the artificial shortening of an impulse response with a ramp does not exactly reflect a real-world scenario. If employed, users should experiment with the various enveloping parameters and impulse response(s) to confirm the resulting reverb suits their needs. The potential benefit with the use of enveloping is that it provides the user with some control over a given impulse response, allowing for greater variability and/or the use of less impulse response files. In the extreme, a user might use a single long impulse response, and simply adjust its length via enveloping to tailor it to the various reverberent spaces of the game. Combining enveloping with the use of two active individually gained reverb files can result in a high degree of flexibility and real-time creative control. 
0x8235F146	Pitch values have a direct linear effect on the rate certain components (for example decoders) have to produce and process sample data. The components and PlugIns affected are only those upstream of the resampler. The pitch can therefore have a direct effect on the amount of CPU consumed by these PlugIns. If pitch is set to 4.0, a decoder will use four times as much CPU than if the pitch was set to 1.0. Some components upstream of the resampler may only be able to produce a certain number of samples before an undesired side effect will occur. For example, the XMA decoder will not be able to produce enough samples to keep up with higher pitch values, and stuttering or CPU blocking will occur if stressed. It is generally recommended that pitch values above 2.0 not be used, however there are a number of situations where pitch values above 2.0 would be fine. Lower source sample rates, for example, allow more headroom for pitching a sample up. If pitch values are too high for the given components they will typically be clamped and printf type warnings to the console may be generated in debug configs.
0x8236099E	Pitch values have a direct linear effect on the rate certain components (for example decoders) have to produce and process sample data. The components and PlugIns affected are only those upstream of the resampler. The pitch can therefore have a direct effect on the amount of CPU consumed by these PlugIns. If pitch is set to 4.0, a decoder will use four times as much CPU than if the pitch was set to 1.0. Some components upstream of the resampler may only be able to produce a certain number of samples before an undesired side effect will occur. For example, the XMA decoder will not be able to produce enough samples to keep up with higher pitch values, and stuttering or CPU blocking will occur if stressed. It is generally recommended that pitch values above 2.0 not be used, however there are a number of situations where pitch values above 2.0 would be fine. Lower source sample rates, for example, allow more headroom for pitching a sample up. If pitch values are too high for the given components they will typically be clamped and printf type warnings to the console may be generated in debug configs.
0x823633C8	The Pan3D PlugIn consists of an interpolating multi-tap delay line, several filters, and Vector Base Amplitude Panners (VBAP) for direct and indirect path types. The length of the delay line is determined by the constructor parameter CONSTRUCTORPARAM_MAXDELAY, and the maximum number of indirect paths and corresponding read taps is determined by the constructor parameter CONSTRUCTORPARAM_MAXINDIRECTPATHS. It is possible that the higher level 3D audio application sends less indirect paths than the maximum, though sending more will result in some paths not getting played. The positions of the read taps are determined by the delay values of the direct and indirect paths. The input audio signal is first read either directly from a tap, or via interpolation (two-point linear) in the case of a changing delay and corresponding Doppler shift. It then passes through a low pass filter, followed by a low shelving filter in the case of the direct path only, and finally into a type of VBAP panner. The low pass filter simulates air and surface absorption effects while the low shelving filter models the proximity effect. The VBAP panner maps the direct path azimuth to gain values for each of the five main channels in the 5.1 setup to allow for a smooth panning transition when the sound emitter is very close to the listener. The indirect paths use two channel panning on the assumption they generally originate from far away, thereby reducing the amount of processing needed.
0x82364400	Defines the maximum delay length to be allocated for a Pan3D instance. The delay line is used for simulating the delay effect of the direct sound path from the sound source, the variously delayed indirect paths (reflections, diffractions)that occur due to geometry, and the Doppler effect. A larger value normally allows the Pan3D instance to accommodate more indirect paths. If the size of the room that the Pan3D instance is simulating is large, CONSTRUCTORPARAM_MAXDELAY will also need to be large in order to enable hearing of at least all the first order reflections. A general usage guideline is to set CONSTRUCTORPARAM_MAXDELAY to double the size of room that Pan3D is simulating (converted to seconds based on the speed of sound), within the constraints of available memory.
0x8236A648	The Limiter PlugIn provides a means for limiting the signal level. When the mean magnitude of the signal exceeds some settable threshold, a gain term is applied to the signal to reduce the overall amplitude. This gain will cut in quickly, currently over a fixed attack time of 50 milliseconds. The gain will be fully released when the mean magnitude falls below the threshold for a user specified release time. The gain amount is based on a fixed ratio of 10:1, whereby a 10 dB change in input signal level will result in a 1 dB change in output signal level. The gain is derived on a per channel basis, or can be based on the maximum mean magnitude channel across all channels. It should be noted that when using longer attack times, since the limiter threshold must be exceeded by the signal mean magnitude, a threshold that is much lower than the signal peaks should be selected in order to ensure that those peaks are also compressed. This might require a certain amount of experimentation.
0x8236C5C2	Note that any sample requests with loop points in them will prevent subsequent requests from playing properly since a looping sample will never end (unless stopped with EA::Audio::Core::HwPlayer::EVENT_STOP). Due to other internal implementation details queuing further requests while a looping sample is in the queue is forbidden. An assert will be generated if such an attempt is made. 
0x82370A32	Although there is no restriction on mapping more than one HwFxReturn to the same effect bus, it is recommended that only one HwFxReturn be mapped per effect bus to minimize the overall CPU load. For Wii, 32 kHz samples are returned, and up to 8 mono effect busses are supported. For platforms that do not support hardware voices, HwFxReturn will not return any samples. 
0x82375259	If a fade is already in progress when a new fade request is made, the new fade request will be applied starting at the most recent gain value of the fade that was in progress. Even if this new fade request has a start time in the future, any fade that is currently in progress will be stopped at the most recent gain value. If the specified start time of a fade is already in the past, but the projected end time of the fade has not yet passed, the fade is started immediately at the gain value that is supposedly in progress. If the projected end time is also in the past, the end gain is set immediately.
0x823757DF	If a fade is already in progress when a new fade request is made, the new fade request will be applied starting at the most recent gain value of the fade that was in progress. Even if this new fade request has a start time in the future, any fade that is currently in progress will be stopped at the most recent gain value. If the specified start time of a fade is already in the past, but the projected end time of the fade has not yet passed, the fade is started immediately. If the projected end time is also in the past, the fade is cancelled.
0x82375DFA	Over the course of a given fade, users may want to determine what the current or most recent gain value is within the larger fade envelope. ATTRIBUTE_GETCURRENTGAIN provides users with this information. Note that the attribute accurately reflects the gain being applied by the gain fader PlugIn whether a gain fade is in progress or not.
0x823764B0	Note that in comparison to other pitch-shifting effects that attempt to maintain the harmonic relationships within the signal (a simple example being resampling), frequency shifting translates all frequencies of the input signal by the same amount, changing the harmonic relationships of the signal and thereby potentially altering the sonic qualities of the signal dramatically.
0x82376A60	The Expander PlugIn provides a means for dynamic range expansion of the signal. When the mean magnitude of the signal exceeds some settable threshold, a gain term is applied to the signal to increase the overall amplitude. This is often referred to as upward expansion. The gain will only cut in fully after a specified attack time, and conversely, will only be fully released when the mean magnitude falls below the threshold for a specified release time. The gain amount is based on a settable ratio, and can be derived on a per channel basis, or can be based on the maximum mean magnitude channel across all channels. It should be noted that when using longer attack times, since the expander threshold must be exceeded by the signal mean magnitude, a threshold that is much lower than the signal peaks should be selected in order to ensure that those peaks are also expanded. This might require a certain amount of experimentation.
0x823791E5	On the PC, there is also the potential for the audio device to be lost at runtime under some conditions (e.g. unplugging USB headphones etc.). Please see \ref s_PcDeviceLoss for details.
0x82379EC6	On the PC platform, it is possible that no sound card is installed on a machine or the sound system is not working for some reason. When this happens, the Dac provides functionality to "pretend" that it is operating normally as if a sound card is present. EAAudioCore will act as if nothing is wrong. This functionality is provided so that game programmers can handle the missing sound system with ease. The less appealing alternative would be to have special code inserted everywhere to handle EAAudioCore API functions not working as expected.
0x8237A4E6	 The sample rate affects the overall audio fidelity of the EAAudioCore output. Higher sample rates, up to the output sample rate of the hardware, will result in higher quality audio, however, more CPU will also be required. By allowing the option of running the mixer at a different rate from the hardware output, users can trade-off audio quality with CPU cycles used. This capability has been added primarily for the less powerful platforms, such as the various handheld gaming platforms, smartphones, and the Wii. For example, if a smartphone whose hardware output runs at 44100 Hz is configured to run its mix at half that rate, 22050 Hz, then roughly half the CPU cycles will be required for the audio. This will be especially true if the audio source content does not need to be resampled to the new mixer rate where it didn't need to before at the original mixer rate. The slight CPU overhead that makes this all possible is the resampling of the mixer output to the output sample rate. Two options in this resampling, the resampling method (linear or cubic interpolation) and whether or not an explicit anti-aliasing/anti-imaging filter is used, further allow the user to tradeoff cycles against audio fidelity. The resampling methods and filtering option provided are identical to those provided in the ResampleHQ PlugIn. 
0x8237D6FA	Users should note that other PlugIns in the mix can also add delay, and that the total latency at any point in the mix is equal to the summation of all latencies from that point through to the Dac output. To obtain the latencies associated with this PlugIn processing through the mix, users should call Voice::GetLatency() on the applicable Voices and sum the results for each chain that is of interest (please refer to the documentation on Voice::GetLatency() for more details). The latency reported via ATTRIBUTE_GETLATENCY is only that associated with buffering the mixed output audio. In an ideal world, there would be no latency between triggering an action and hearing it out of the speakers. On platforms such as the PC considerable latency (e.g. up to 300 milliseconds) can be introduced because the PC is not a real-time system. In non-System Jobs mode, the latency will vary on the PC as there is dynamic compensation based on how "real-time" the PC is acting at the moment. On other platforms latency is not much of an issue when not operating in System Jobs mode. When in System Jobs mode, however, the latency on all platforms may be longer if User Scheduling is being used in order to schedule EAAudioCore jobs from the user thread at a lower rate (say 30 or 60 Hz) than the EAAudioCore frame rate (187.5 Hz at a 48 KHz sample rate). In those cases, ATTRIBUTE_GETLATENCY will be on the order of the target mix ahead set when operating in that mode (as set by System::SetTargetMixAhead()), though generally less since the mix ahead is a target or maximum value. 
0x8237F3AF	On the PS3 it is EAAudioCore itself that encodes Dolby Pro Logic II signals. The encode is performed on the final mix and uses a proper PL2 encode and fold-down algorithm as recommended by Dolby. The overall mix level is brought down an additional 3 dB the same way the stereo fold-down brings it down to prevent the input signal from getting too hot when carried over 2 channels. This also ensures level matching with the stereo mode.
0x82380678	The Compressor PlugIn provides a means for dynamic range reduction of the signal. When the mean magnitude of the signal exceeds some settable threshold, a gain term is applied to the signal to reduce the overall amplitude. This gain will only cut in fully after a specified attack time, and conversely, will only be fully released when the mean magnitude falls below the threshold for a specified release time. The gain amount is based on a settable ratio, and can be derived on a per channel basis, or can be based on the maximum mean magnitude channel across all channels. The punchiness characteristic of some compressors can be achieved by setting a relatively longer attack time, while the sustain of certain compressors can be achieved by a longer release time. It should be noted that when using longer attack times, since the compressor threshold must be exceeded by the signal mean magnitude, a threshold that is much lower than the signal peaks should be selected in order to ensure that those peaks are also compressed. This might require a certain amount of experimentation.
0x8238A607	Note: Users are recommended to use the EVENT_ISREQUESTDONE to determine when a particular request has completed playback. If you wish to release the Voice immediately after it has played then special care must be taken to prevent cutting off the sample playback prematurely to account for latency and decay time. Using EVENT_EXPEL in conjunction with EA::Audio::Core::Voice::IsExpelled() is the preferred method for determining if samples have finished playing. In the case where the voice instance is to be reused, see documentation for EA::Audio::Core::Voice::GetDecayTime() to understand the potential pitfalls surrounding this issue.
0x8238E370	Inconsistent progression sequence for component %d coefficient %d
0x8238F21C	Invalid progressive parameters at scan script entry %d
0x8238F254	Invalid progressive parameters Ss=%d Se=%d Ah=%d Al=%d
0x8238F774	Simulation Job Graph
0x8238F8AC	PairGeneration
0x8238F948	Simulation
0x8238F954	Simulation Workspace
0x8238F96C	Simulation Scratchpad
0x82391B90	generateTextures
0x8239372C	Sim  %d
0x8239942C	ProgressSaveFlow
0x82399440	ProgressSaveMultipleSaveGroupsFlow
0x82399464	InGameProgressSaveFlow
0x823995F4	ProgressSaveIfCRCChanged
0x82399610	ProgressSaveIfCRCChangedMultipleSaveGroupsFlow
0x82399978	ProgressSaveFlowComplete
0x82399994	InGameProgressSaveFlowComplete
0x82399A5C	ProgressSaveIfCRCChangedComplete
0x8239BC94	(for generator)
0x8239CD0C	Operating system error.
0x8239DCC8	ShaderC::GenerateTechniqueTranslationTable
0x823A4F6C	AudioFramework::Speech::RandomIndexGenerator ctor
0x823A7441	    A likely potential reason for the hang is a bad growable command
0x823A871B	          crash-dump PIX file that can be sent to Xbox developer
0x823AA098	GenerateEntryIndex
0x83A5BDB3	%Season Ticket Bronze
0x83A5BE1F	&Season Ticket Bronze Deal
0x83A5BE8B	'Season Ticket Bronze Jumbo
0x83A5BEF7	(Season Ticket Silver
0x83A5BF63	)Season Ticket Silver Deal
0x83A5BFCF	*Season Ticket Silver Premium
0x83A5C03B	+Season Ticket Silver Premium Deal
0x83A5C0A7	,Season Ticket Gold
0x83A5C113	-Season Ticket Gold Deal
0x83A5C17F	.Season Ticket Gold Jumbo
0x83A5C1EB	/Season Ticket Gold Jumbo Deal
0x83A5C257	0Season Ticket Gold Premium
0x83A5C2C3	1Season Ticket Gold Premium Deal
0x83A5C32F	2Season Ticket Gold Premium Jumbo
0x83A5C39B	3Season Ticket Consumables
0x83A5C407	4Season Ticket Consumables Premium
0x83A5C473	5Season Ticket Mega Pack
0x83A5C4DF	6Season Ticket Player Premium Pack
0x83A5C54B	7Season Ticket Player Premium Jumbo Pack
0x83A5C5B7	8Season Ticket Bronze Mini
0x83A5C623	9Season Ticket Silver Mini
0x83A5C68F	:Season Ticket Gold Mini
0x83A5C6FB	;Season Ticket Value Pack 1
0x83A5C767	<Season Ticket Value Pack 2
0x83A5C7D3	=Season Ticket Value Pack 3
0x83A5C83F	>Season Ticket Value Pack 4
0x83A5C8AB	?Season Ticket Value Pack 5
0x83A5C917	@Season Ticket Value Pack 6
0x83A5C983	ASeason Ticket Value Pack 7
0x83A5C9EF	BSeason Ticket Value Pack 8
0x83A5CA5B	CSeason Ticket Value Pack 9
0x83A5CAC7	DSeason Ticket Value Pack 10
0x83A5CB33	ESeason Ticket Value Pack 1 deal
0x83A5CB9F	FSeason Ticket Value Pack 2 deal
0x83A5CC0B	GSeason Ticket Value Pack 3 deal
0x83A5CEFF	NReward Season Ticket Pack
0x83A5D187	TSeason Ticket Ultimate Pack
0x83A5D25F	VSeason Ticket Bronze Premium Pack
0x83A6FA8B	/xstats/xstatestimaterankforratings.ashx
0x83A7013C	/xuacs/PassportCreateGenerated.ashx
0x83A70A3A	/xuacs/GenerateGamertag.ashx
0x83A70CA7	/xstats/xstatenumbyrating.ashx
0x83E0C1CB	rzlich einen Playoff-Pokal geholt hat & gehe zum Saison-HUB zur
0x83E0C525	-Team gedraftet.
0x83E0C79E	CGewinne in Hockey Ultimate Team-Saisons eine Playoff-Meisterschaft.
0x83E0D374	rzlich einen Playoff-Pokal geholt hat & gehe zum Saison-HUB zur
0x83E0D663	-Team gedraftet.
0x83E0DD1A	CGewinne in Hockey Ultimate Team-Saisons eine Playoff-Meisterschaft.
0x83E0E9F4	Gamer Rating
0x83E0F215	aBe a member of an EASHL club that has recently won the League Title and return to the Seasons HUB
0x83E0F292	aBe a member of an EASHL club that has recently won a Division Title and return to the Seasons HUB
0x83E0F304	`Be a member of an EASHL club that had a perfect record last season and return to the Seasons HUB
0x83E0F376	^Be a member of an EASHL club that has recently won a playoff cup and return to the Seasons HUB
0x83E0F3EE	ZBe a member of an EASHL club that has recently been promoted and return to the Seasons HUB
0x83E0F65E	KGet drafted in 1st overall to an NHL
0x83E0F8AF	 Seasons.
0x83E0F8EF	 Seasons Playoff Championship.
0x83E0F952	 Seasons.
0x83E0F969	?Have a perfect season record in Hockey Ultimate Team
0x83E0F9A0	 Seasons.
0x83E0FF18	LEngage in a fight standing up for a teammate (player or goalie) that was hit
0x83E101CC	BGet your first division promotion in Hockey Ultimate Team Seasons.
0x83E10258	aBe a member of an EASHL club that has recently won the League Title and return to the Seasons HUB
0x83E102BD	aBe a member of an EASHL club that has recently won a Division Title and return to the Seasons HUB
0x83E10322	`Be a member of an EASHL club that had a perfect record last season and return to the Seasons HUB
0x83E10386	^Be a member of an EASHL club that has recently won a playoff cup and return to the Seasons HUB
0x83E103E8	ZBe a member of an EASHL club that has recently been promoted and return to the Seasons HUB
0x83E1060C	KGet drafted in 1st overall to an NHL
0x83E108A7	LEngage in a fight standing up for a teammate (player or goalie) that was hit
0x83E10BB2	 Seasons.
0x83E10BDB	Seasons Playoff Championship.
0x83E10BFB	BGet your first division promotion in Hockey Ultimate Team Seasons.
0x83E10C70	 Seasons.
0x83E10C7C	?Have a perfect season record in Hockey Ultimate Team
0x83E10CB3	 Seasons.
